Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m
4,5,7,2,2,0,5,0,5,09000008,02000206,3,88.4,432.9183089999996
5,5,8,2,2,0,5,0,5,09000009,02000267,6,91.5,365.4751907432428
8,5,10,0,2,0,5,0,5,09000003,02000052,9,73.3,782.5918817204301
5,5,8,0,2,0,5,0,5,09000008,02000230,9,79.9,575.4568208401824
4,5,9,1,2,0,5,0,5,09000032,02000951,6,77,479.50163720430055
5,5,8,1,1,0,5,0,5,09000008,02000206,2,88.4,432.9183089999996
3,5,6,2,2,0,4,0,3,09000006,02000142,8,83.89999999999999,519.9973772804873
5,5,8,0,2,0,2,0,5,09000010,02000292,4,98.1,623.8264751006286
6,5,7,0,2,0,5,0,5,09000014,02000400,4,71.8,171.03807143978995
8,5,5,2,2,0,3,0,3,09000008,02000220,3,47,358.4976159353736
7,5,5,2,2,0,5,0,5,09000008,02000224,6,89.9,380.3279303357137
6,5,7,1,2,0,5,0,3,09000031,02000917,3,92,360.03367941414126
4,5,8,0,2,0,5,0,4,09000019,02000554,3,80.5,210.5279219883714
9,5,8,2,2,0,5,0,5,09000010,02000285,8,97,942.7296630952366
5,5,9,2,1,0,2,0,4,09000030,02000877,3,68.7,210.63393357534204
7,5,9,1,1,0,5,0,5,09000026,02000757,9,81.6,424.4852206790693
4,5,9,0,2,0,2,0,5,09000032,02000949,8,81.89999999999999,402.63732096511586
6,5,10,1,2,0,5,0,0,09000032,02000947,7,94.1,408.86106411805514
7,5,7,2,1,0,4,0,0,09000018,02000533,7,86.5,654.3968881818179
4,5,7,2,2,0,2,1,0,09000030,02000878,3,42.199999999999996,285.23046621755657
6,5,6,2,1,0,5,0,5,09000027,02000798,8,94.3,279.528364515789
6,5,9,0,1,0,5,0,5,09000018,02000528,2,60,283.4253062319996
7,5,8,2,2,0,5,0,3,09000026,02000781,7,94.19999999999999,287.79849977956945
3,5,10,0,2,0,2,0,0,09000032,02000957,4,88,566.5553780136984
5,5,9,0,2,0,5,0,5,09000024,02000704,5,83.7,547.2337033333328
7,6,6,2,1,0,1,0,2,09000030,02000864,2,63.800000000000004,310.18823002643154
6,5,8,0,2,0,5,0,5,09000025,02000738,5,95.39999999999999,264.53849046428513
7,5,9,0,2,0,4,0,5,09000021,02000601,10,81.89999999999999,367.6958890097082
5,5,10,0,2,0,2,0,2,09000011,02000337,4,91.60000000000001,503.8288407898548
6,5,3,2,2,0,4,0,4,09000022,02000649,4,85.7,364.20877941916126
5,5,8,0,2,0,5,0,0,09000011,02000341,2,90,478.52701029508154
8,5,6,0,2,0,5,0,5,09000029,02000846,7,95.8,335.5428836465513
8,5,9,0,2,0,4,0,5,09000010,02000308,8,79.5,196.78588678205082
7,5,8,0,2,0,5,0,5,09000015,02000440,8,96.2,523.4288407588231
7,5,5,2,2,0,4,0,5,09000008,02000236,9,95.3,805.2251128461526
5,5,9,2,2,0,4,0,1,09000030,02000878,2,42.199999999999996,285.23046621755657
5,5,8,2,2,0,2,0,1,09000005,02000107,3,88.1,555.756238303191
5,5,10,0,2,0,2,0,0,09000006,02000146,8,85.7,598.6996880122693
8,5,7,1,2,0,4,0,4,09000004,02000079,8,85.39999999999999,348.25568479262665
5,5,9,0,2,0,5,1,5,09000011,02000337,2,91.60000000000001,503.8288407898548
4,5,7,2,2,0,2,0,3,09000031,02000911,2,79.10000000000001,489.41213178452995
6,5,7,2,2,0,5,0,0,09000024,02000695,7,96.39999999999999,504.50828636274485
5,5,7,2,2,0,5,0,0,09000005,02000114,4,86.7,689.9170669767441
6,5,8,0,2,0,5,0,5,09000023,02000659,5,80.9,359.04189893827134
7,5,10,0,2,0,4,0,0,09000026,02000772,6,87.1,497.62485034545415
5,5,5,2,1,0,4,0,4,09000031,02000906,5,95.1,341.0629633644858
7,5,9,0,2,0,5,0,5,09000009,02000252,5,65.5,504.3724199413676
4,6,9,0,1,0,2,0,3,09000012,02000355,4,90.5,330.4398557586202
7,5,8,2,2,0,5,0,5,09000024,02000704,8,83.7,547.2337033333328
8,5,8,2,2,0,4,0,0,09000019,02000559,2,91,269.77031346874946
4,5,8,0,1,0,5,0,5,09000028,02000813,3,56.599999999999994,198.3131995983603
7,5,8,0,1,0,4,0,5,09000011,02000340,8,80.9,516.2722582261902
4,5,8,1,2,0,0,0,5,09000019,02000564,8,62.5,228.9779782232553
6,5,9,0,2,0,5,0,3,09000006,02000135,3,77.60000000000001,281.0933161004562
6,5,8,0,2,0,5,0,5,09000004,02000073,5,98.1,405.64123525454517
4,5,8,2,2,0,5,0,5,09000031,02000911,4,79.10000000000001,489.41213178452995
6,5,8,2,2,0,4,0,5,09000030,02000873,3,61.3,118.95568811111073
6,5,7,2,2,0,5,1,3,09000008,02000201,3,79.80000000000001,247.290142132075
6,5,8,2,1,0,5,0,4,09000002,02000008,2,95.8,315.7678125
5,5,8,0,2,0,5,0,5,09000024,02000695,7,96.39999999999999,504.50828636274485
7,5,8,2,2,0,5,0,2,09000017,02000508,4,78.10000000000001,766.6577967424237
9,5,7,0,1,0,5,0,5,09000009,02000264,6,87.7,284.6177030758616
4,5,7,2,2,0,5,0,5,09000022,02000649,5,85.7,364.20877941916126
6,5,6,0,2,0,5,1,5,09000019,02000561,7,86.7,253.18484848760272
7,5,10,0,1,0,5,0,5,09000003,02000051,9,73.4,265.4326666666667
7,5,10,0,2,0,5,0,0,09000023,02000659,7,80.9,359.04189893827134
6,5,9,0,2,0,4,0,4,09000023,02000666,5,90.10000000000001,269.2143678316828
6,5,5,2,1,0,4,0,5,09000014,02000418,9,87.2,180.04374193684174
7,5,6,1,1,0,5,1,5,09000004,02000077,9,93.8,372.4357115806446
7,5,7,0,2,0,5,0,5,09000009,02000239,8,96.5,807.9273983464557
5,5,8,2,1,0,4,0,3,09000023,02000674,4,99.2,522.341780894117
7,5,8,0,2,0,5,0,0,09000026,02000757,8,81.6,424.4852206790693
7,5,7,0,2,0,4,0,5,09000011,02000339,5,87.2,735.872048632478
8,6,5,2,2,0,2,0,1,09000007,02000186,4,57.699999999999996,235.5808183097343
8,5,8,1,2,0,0,0,0,09000024,02000700,7,78.9,321.31118477519334
5,5,9,1,2,0,5,0,5,09000031,02000919,4,93.89999999999999,252.70940369512132
8,5,6,2,2,0,5,0,5,09000003,02000043,10,96.6,454.2983687943262
6,5,8,0,2,0,5,0,5,09000024,02000694,6,90.5,242.01557664999933
5,5,8,0,2,0,5,0,5,09000031,02000901,4,90.60000000000001,699.9594317215183
7,6,10,2,2,0,5,1,3,09000019,02000576,4,19.8,312.8679600749411
5,5,10,0,2,0,5,0,0,09000010,02000280,3,89.1,383.4034609090902
7,5,9,2,1,0,5,0,0,09000014,02000430,7,83.5,478.9911174496639
5,5,7,1,2,0,4,0,5,09000022,02000622,3,78.3,185.4949739570549
5,5,5,1,2,0,2,2,3,09000018,02000540,4,78.10000000000001,379.6208808995427
8,5,7,1,2,0,5,1,3,09000031,02000901,6,90.60000000000001,699.9594317215183
5,6,9,0,0,0,1,2,1,09000028,02000817,2,68.2,158.80251787199967
8,5,8,0,2,0,5,0,5,09000010,02000295,6,75.1,272.53781862921335
6,5,7,2,1,0,5,0,5,09000028,02000813,3,56.599999999999994,198.3131995983603
8,5,7,1,2,0,4,0,5,09000027,02000806,10,91.4,469.27932149166617
9,5,8,0,2,0,4,0,3,09000015,02000445,4,84.89999999999999,862.4856546774188
8,5,6,2,2,0,4,1,5,09000021,02000598,9,95.19999999999999,407.1477296183201
4,5,6,2,2,0,5,0,5,09000032,02000957,7,88,566.5553780136984
7,5,7,2,2,0,5,0,5,09000026,02000759,7,83.7,295.462351934343
4,5,10,0,2,0,2,0,5,09000030,02000869,2,52.5,109.28376700854668
4,6,9,1,2,0,2,0,1,09000014,02000417,6,90.60000000000001,411.98585404761855
7,6,9,0,2,0,1,0,1,09000007,02000174,6,70.19999999999999,191.33766065333285
9,6,10,0,2,0,2,0,2,09000009,02000271,10,88,327.007414756944
6,5,7,2,2,0,2,0,5,09000008,02006788,5,95.6,217.98709882828243
7,5,8,0,2,0,5,0,5,09000027,02000802,10,86.8,324.73983669142797
5,5,6,1,2,0,1,0,3,09000028,02000825,2,70.7,282.0495154430374
5,5,9,0,2,0,5,0,5,09000006,02000156,10,89.3,990.9790786206858
5,5,9,0,2,0,5,0,5,09000030,02000887,2,68.2,215.18499394512162
5,5,8,1,2,0,5,0,5,09000027,02000806,9,91.4,469.27932149166617
5,5,8,2,2,0,5,0,5,09000032,02000949,8,81.89999999999999,402.63732096511586
5,5,8,1,2,0,5,0,5,09000027,02000793,9,93.89999999999999,428.75867477443546
8,6,7,0,2,0,4,0,0,09000032,02000954,7,96.7,591.5766522413788
7,6,8,0,2,0,5,0,5,09000032,02000932,8,58.3,372.8135629499995
10,5,9,0,2,0,5,1,0,09000016,02000472,8,95.39999999999999,657.5483001351346
6,5,5,2,2,0,2,0,5,09000007,02000171,6,78.8,290.83921795744635
7,5,7,2,2,0,5,0,5,09000014,02000424,4,89.9,241.94063635643528
7,5,9,1,2,0,5,0,0,09000009,02006791,7,86.3,264.4528179999995
6,5,10,1,2,0,5,0,0,09000024,02000712,5,95.39999999999999,364.9575036791042
4,5,9,1,2,0,5,0,5,09000023,02000671,3,93.8,203.8307110616433
8,5,9,0,2,0,4,1,4,09000003,02000041,6,80.9,485.4272489082969
2,5,8,1,1,0,2,0,4,09000010,02000284,4,85.1,480.40777771573596
6,5,8,0,2,0,5,0,5,09000022,02000640,5,88,238.875042948571
8,5,8,0,2,0,5,0,4,09000004,02000087,10,88.9,480.66328215591375
7,5,6,1,2,0,5,0,3,09000033,02000967,9,68.30000000000001,182.31081575539545
5,5,8,0,2,0,2,0,5,09000003,02000025,7,84.6,495.20798165137614
8,5,9,0,2,0,4,1,0,09000026,02000759,7,83.7,295.462351934343
6,5,6,2,2,0,3,0,2,09000020,02000582,6,82.69999999999999,219.78472077976144
8,6,3,2,0,0,5,1,4,09000023,02000681,3,93.2,474.1098867938928
7,5,9,0,2,0,2,0,4,09000012,02000354,2,82.1,273.1457848954243
5,5,8,0,2,0,4,3,5,09000033,02000977,9,39.800000000000004,209.30575298315725
7,5,6,0,2,0,5,0,5,09000032,02000926,5,48.5,246.49318765550188
6,5,9,0,2,0,2,0,5,09000032,02000930,7,66.2,230.57676118947313
6,6,8,2,2,0,2,0,0,09000013,02000377,3,82.1,281.6281132118639
5,5,9,0,2,0,5,0,5,09000027,02000799,9,89.5,337.96973872661846
8,5,8,1,2,0,5,0,5,09000009,02000253,2,81.5,388.3651305633798
8,5,8,2,2,0,5,0,5,09000022,02000649,4,85.7,364.20877941916126
7,5,8,0,2,0,5,0,5,09000017,02000495,9,83.6,1281.841905133077
5,5,9,0,1,0,5,0,5,09000014,02000406,3,94.5,358.2562765476185
6,5,8,2,2,0,4,0,5,09000014,02000405,9,95,295.2547316874997
6,5,6,2,2,0,5,0,5,09000010,02000289,9,97.5,572.1125942281876
3,5,7,2,1,0,3,0,3,09000031,02000920,2,82.3,321.04579182499964
6,5,7,2,2,0,5,0,5,09000015,02000456,9,92.4,846.074786355138
5,5,8,1,1,0,3,0,4,09000030,02000878,2,42.199999999999996,285.23046621755657
5,5,4,2,1,0,2,0,0,09000028,02000824,3,61.8,173.10606203980078
9,5,6,2,2,0,2,0,5,09000029,02000842,9,94.39999999999999,629.8945101503757
5,5,9,0,2,0,5,0,5,09000032,02000944,4,63,457.4045969444443
7,5,8,2,2,0,4,0,5,09000015,02000452,7,86.5,951.9884099404741
8,5,8,0,2,0,5,0,0,09000027,02000804,10,81.69999999999999,295.7104159732614
5,5,7,2,2,0,5,0,5,09000025,02000730,3,92.4,423.65182158904076
6,5,8,0,2,0,5,0,5,09000028,02000826,3,86.5,185.15116313768064
4,5,6,2,2,0,2,0,5,09000009,02000256,4,74,373.14595774545404
5,5,3,1,2,0,5,0,0,09000028,02000819,3,69.6,203.79246027083283
8,5,6,0,2,0,4,1,5,09000028,02000825,2,70.7,282.0495154430374
9,6,7,0,2,0,4,0,0,09000024,02000689,6,73.1,814.7140227536227
4,5,9,2,2,0,5,0,5,09000009,02000276,7,90.2,360.39591854838676
5,5,9,0,2,0,5,0,5,09000024,02000689,10,73.1,814.7140227536227
6,5,7,1,2,0,4,0,5,09000032,02000932,9,58.3,372.8135629499995
4,5,8,0,2,0,5,0,0,09000023,02000675,7,89.4,293.9610116301366
4,5,9,0,2,0,5,0,5,09000028,02000836,5,94.3,403.6069804651161
5,5,7,1,2,0,2,0,4,09000007,02000190,6,39.300000000000004,150.64554613419884
7,5,9,0,1,0,5,0,5,09000019,02000564,5,62.5,228.9779782232553
7,5,8,2,2,0,4,0,4,09000022,02000642,3,86.1,515.313758297872
7,5,7,2,2,0,4,1,5,09000025,02000742,3,98.5,194.1113429117644
4,5,10,0,2,0,2,0,3,09000006,02000134,6,73.4,377.6443237550197
5,5,8,2,2,0,5,0,5,09000010,02000312,4,90.3,567.3510498484842
6,5,10,0,2,0,4,0,5,09000031,02000899,4,89.60000000000001,406.3589029549548
6,5,9,1,2,0,5,0,5,09000009,02000269,9,90.7,209.4413019401708
7,6,8,2,2,0,5,0,3,09000023,02000683,2,90.5,266.8046029576267
7,5,9,0,2,0,5,0,5,09000003,02000052,9,73.3,782.5918817204301
6,5,8,1,2,0,5,0,5,09000014,02000407,2,90.7,284.57518858490533
6,5,9,2,2,0,5,0,5,09000032,02000928,9,78.60000000000001,349.929899563291
5,5,8,0,2,0,0,0,2,09000007,02000182,6,51.4,578.5387154011295
5,5,10,0,2,0,5,1,5,09000017,02000501,9,94.1,271.7982513636356
5,5,7,0,2,0,4,0,5,09000009,02000257,4,72.39999999999999,368.34460372312657
8,5,7,0,2,0,4,1,5,09000003,02000042,6,69.3,586.4488114754099
6,5,9,0,1,0,5,0,4,09000017,02000518,4,92.5,371.7308359691356
4,5,8,1,2,0,2,0,2,09000023,02006798,2,55.300000000000004,180.6842102967026
6,5,10,0,2,0,2,0,4,09000024,02000696,7,89.5,243.86311741904728
6,5,8,1,2,0,2,0,5,09000003,02000024,9,87.3,320.5135888501742
3,5,7,2,1,0,2,0,3,09000013,02000390,4,88.2,388.18737390076285
8,5,8,0,2,0,0,0,2,09000014,02000403,4,93.60000000000001,163.49756623076868
6,5,9,0,2,0,2,0,3,09000007,02000182,6,51.4,578.5387154011295
8,6,8,2,2,0,4,0,2,09000009,02000276,7,90.2,360.39591854838676
5,5,9,1,2,0,4,0,5,09000028,02000813,4,56.599999999999994,198.3131995983603
7,5,5,2,2,0,5,0,4,09000025,02000745,4,95.19999999999999,268.2767599655167
5,5,8,2,2,0,5,1,5,09000011,02000339,4,87.2,735.872048632478
4,5,5,1,1,0,2,0,4,09000024,02000703,8,94.69999999999999,232.59912092857095
4,5,10,0,1,0,5,0,5,09000023,02000668,6,94.3,432.60126830357115
6,5,9,1,2,0,2,0,0,09000024,02000699,10,96.1,578.1108645350876
4,5,6,2,2,0,5,0,5,09000011,02000327,3,85.9,387.7488934062497
6,5,6,1,2,0,5,0,5,09000011,02000337,4,91.60000000000001,503.8288407898548
7,5,8,0,2,0,5,0,0,09000004,02000077,9,93.8,372.4357115806446
6,5,7,0,1,0,5,0,5,09000026,02000764,4,86.6,416.2383847633925
5,5,8,2,2,0,2,0,4,09000005,02000098,6,88.9,300.57617496078393
5,5,9,0,2,0,5,0,5,09000028,02000813,4,56.599999999999994,198.3131995983603
6,5,7,2,2,0,2,0,0,09000013,02000381,7,92.4,258.73356242741875
5,5,8,0,2,0,5,0,5,09000029,02000856,8,88,525.2892356069358
4,6,8,2,2,0,2,0,3,09000022,02000641,2,65.3,216.81749141717722
5,5,5,2,1,0,5,0,4,09000025,02000741,4,91.2,428.25108220930167
5,5,8,2,2,0,5,0,5,09000010,02000304,9,95.89999999999999,282.67684097916623
5,5,10,2,2,0,4,0,5,09000012,02000353,3,78.10000000000001,221.62259123287654
4,5,9,0,2,0,2,0,5,09000028,02000815,4,41.5,100.44281440259726
5,5,8,2,2,0,4,0,5,09000018,02000550,4,76.9,317.4000185960261
5,5,7,2,2,0,5,0,5,09000018,02000540,5,78.10000000000001,379.6208808995427
4,5,9,0,2,0,5,0,5,09000015,02000455,6,60.699999999999996,581.1251651350204
5,6,5,0,2,0,1,1,1,09000009,02000261,4,76.9,222.59719681313084
3,5,8,2,2,0,2,1,3,09000029,02000852,9,94.3,454.37736494444397
5,5,8,1,1,0,5,0,5,09000022,02000639,2,63.5,350.3166793292681
6,5,8,1,2,0,2,0,5,09000028,02000835,6,78,243.88688451401808
7,5,7,2,2,0,4,1,5,09000011,02000339,5,87.2,735.872048632478
5,5,10,1,1,0,2,0,0,09000008,02000216,8,65.60000000000001,445.4240358865244
6,5,8,0,2,0,4,0,5,09000028,02000830,6,84.3,209.58981452631517
4,5,9,0,2,0,5,0,5,09000028,02000810,3,67.2,213.7486822868523
5,5,9,0,2,0,5,0,5,09000025,02000714,2,90.8,231.1314766699023
7,5,8,0,2,0,4,0,5,09000004,02000077,9,93.8,372.4357115806446
7,5,7,0,2,0,5,0,4,09000029,02000852,7,94.3,454.37736494444397
5,5,8,0,2,0,2,0,5,09000003,02000035,5,71.89999999999999,304.4400930232558
8,5,9,0,2,0,5,0,5,09000006,02000141,7,87.6,296.20505518803367
4,5,9,2,2,0,5,0,5,09000030,02000893,7,64.4,181.60337872173866
5,5,7,0,1,0,5,0,5,09000026,02006925,8,93.89999999999999,331.80679005851016
5,5,7,0,2,0,5,0,5,09000013,02000391,3,85.6,179.89128972946824
5,5,9,2,2,0,5,1,4,09000031,02000906,6,95.1,341.0629633644858
4,5,7,2,2,0,4,0,0,09000019,02000562,4,81.8,234.91550424113433
5,5,8,2,2,0,5,0,5,09000022,02000643,8,88.1,442.0001257727268
8,5,8,0,2,0,4,0,0,09000008,02000236,9,95.3,805.2251128461526
6,5,7,2,2,0,5,0,0,09000003,02000030,5,91.10000000000001,756.3947619047619
8,5,6,2,2,0,5,0,0,09000019,02000568,3,61.1,154.7604152190472
4,5,9,0,2,0,2,0,0,09000015,02000434,9,77.3,242.91180308018843
7,5,7,1,2,0,2,0,5,09000021,02000615,8,97,1441.555180074623
5,5,8,0,2,0,2,1,2,09000023,02000683,2,90.5,266.8046029576267
3,5,8,1,2,0,2,0,0,09000003,02000053,5,71.6,482.4405374982207
8,5,8,0,2,0,5,0,4,09000032,02000942,8,91.60000000000001,475.5271172023805
5,5,8,2,2,0,5,0,5,09000009,02000270,4,74.4,203.80650107272675
6,5,9,1,1,0,0,0,0,09000006,02000152,5,86.1,464.65734027343706
6,5,9,0,2,0,5,0,5,09000028,02000837,9,95.3,243.80262290604
6,5,9,1,1,0,5,0,5,09000006,02000142,8,83.89999999999999,519.9973772804873
6,5,8,0,2,0,5,0,5,09000019,02000555,2,86.5,219.20242182051246
5,5,9,0,2,0,5,0,5,09000029,02000846,8,95.8,335.5428836465513
7,5,8,0,2,0,5,0,5,09000011,02000340,5,80.9,516.2722582261902
8,5,5,2,2,0,5,0,5,09000022,02000645,6,84.3,449.55035270909025
8,5,9,0,2,0,4,0,0,09000003,02000043,9,96.6,454.2983687943262
5,5,9,0,1,0,5,0,0,09000004,02000073,10,98.1,405.64123525454517
6,5,8,0,1,0,5,1,0,09000027,02000805,9,82.89999999999999,317.4592346946897
5,5,9,0,2,0,5,0,4,09000031,02000910,3,78.2,405.58892635135106
7,5,6,2,2,0,1,0,2,09000007,02000184,3,43.9,220.19488645771096
5,5,7,0,2,0,5,0,5,09000003,02000035,7,71.89999999999999,304.4400930232558
5,5,8,0,2,0,5,0,5,09000006,02000141,7,87.6,296.20505518803367
7,5,6,2,1,0,3,0,0,09000025,02000746,3,67,441.4519395144224
6,5,7,0,2,0,4,0,5,09000003,02000046,7,82.5,236.0967295597484
7,5,7,2,2,0,5,0,0,09000028,02000831,3,79.80000000000001,380.1352282887697
5,5,6,0,2,0,5,0,5,09000006,02000135,2,77.60000000000001,281.0933161004562
4,5,8,2,2,0,4,0,5,09000033,02000971,5,66,380.7372538603691
8,5,8,0,2,0,5,0,5,09000030,02000882,2,89.1,156.43089997142783
6,5,8,2,2,0,5,0,5,09000024,02000696,6,89.5,243.86311741904728
5,5,8,2,2,0,5,0,4,09000028,02000828,2,78.9,254.21553951265784
7,5,8,1,2,0,4,0,5,09000027,02000798,5,94.3,279.528364515789
5,5,10,0,2,0,5,0,4,09000024,02000695,6,96.39999999999999,504.50828636274485
6,5,8,2,2,0,5,0,5,09000027,02000798,8,94.3,279.528364515789
4,5,9,1,2,0,2,0,5,09000007,02000166,3,79.9,260.8400465097081
8,5,8,1,2,0,5,0,5,09000014,02000416,4,68.5,249.69184725874078
7,5,6,0,2,0,5,4,3,09000030,02000875,2,78.8,154.3225881197911
4,5,9,0,2,0,5,0,4,09000004,02000080,4,90.10000000000001,466.07723700636905
4,5,3,2,0,0,5,0,0,09000010,02000288,3,82.69999999999999,496.9941142049995
6,5,8,1,2,0,5,0,5,09000006,02000132,8,62.7,459.6985915719553
6,6,9,1,1,0,2,0,2,09000003,02000041,6,80.9,485.4272489082969
4,5,7,0,2,0,5,0,4,09000023,02000669,5,90.2,273.90674144444404
7,5,7,2,2,0,4,0,4,09000026,02000757,8,81.6,424.4852206790693
7,5,8,0,2,0,5,2,0,09000017,02000522,5,80.30000000000001,433.54610434814794
6,5,10,0,2,0,5,0,5,09000023,02000667,4,96,340.333615058823
4,5,9,2,2,0,2,0,5,09000030,02000881,3,70.5,176.42235618333314
5,5,9,0,2,0,5,1,5,09000006,02000156,9,89.3,990.9790786206858
6,5,7,1,2,0,6,0,2,09000028,02000825,3,70.7,282.0495154430374
6,5,9,1,2,0,4,0,5,09000022,02000634,5,62.8,448.015916634146
5,5,8,0,2,0,5,0,5,09000025,02000730,3,92.4,423.65182158904076
6,5,8,2,2,0,0,0,5,09000011,02006928,8,29.7,251.60226902138987
6,5,8,0,2,0,5,0,5,09000009,02000265,7,82.69999999999999,273.32123683018835
5,5,8,0,2,0,1,0,3,09000012,02000358,3,69.69999999999999,225.55751835135115
6,5,10,0,2,0,5,0,5,09000014,02000426,5,82.3,438.8981968218387
7,5,8,0,2,0,5,0,3,09000011,02006928,5,29.7,251.60226902138987
8,6,5,2,1,0,4,0,0,09000016,02000476,6,62.2,315.49705905508455
5,5,9,0,2,0,2,0,5,09000006,02000134,7,73.4,377.6443237550197
8,6,8,0,2,0,5,0,4,09000010,02000292,4,98.1,623.8264751006286
6,5,6,0,2,0,5,0,5,09000003,02000050,8,85.5,402.67
7,5,10,0,2,0,5,0,0,09000014,02000431,6,88,425.9581140959993
7,5,7,1,2,0,2,0,4,09000031,02000918,4,73.8,258.6382155312499
3,5,8,1,2,0,2,0,3,09000015,02000442,6,97.1,879.1088504424748
5,5,8,1,2,0,5,0,4,09000020,02000583,6,88.5,359.9588800833328
8,5,7,0,2,0,5,0,0,09000029,02000855,8,92.7,255.7633934491013
5,5,9,0,2,0,4,0,5,09000027,02000786,9,82.89999999999999,240.10912097590324
6,5,9,0,2,0,2,0,5,09000019,02000575,4,30.599999999999998,175.6828659606295
8,5,8,0,2,0,5,0,5,09000027,02000793,5,93.89999999999999,428.75867477443546
5,5,5,2,2,0,3,2,2,09000019,02000569,2,72.8,192.12849821774137
11,5,7,2,2,0,4,0,0,09000016,02000488,10,96.89999999999999,421.7312771428565
6,5,7,0,2,0,5,1,5,09000030,02000867,4,74.6,289.4132509650714
10,5,9,1,2,0,4,0,3,09000003,02000057,6,70.1,205.51593548387098
7,5,7,0,2,0,5,0,5,09000029,02000845,7,89.2,361.6728254304628
6,5,8,1,2,0,5,0,5,09000006,02000161,10,95.6,422.6251898024685
6,5,7,2,2,0,2,0,5,09000006,02000163,9,91.9,379.3188213241753
6,5,8,0,2,0,4,0,0,09000023,02000672,3,78.9,315.20616644252834
5,5,9,0,2,0,5,0,5,09000027,02000804,10,81.69999999999999,295.7104159732614
6,5,9,0,2,0,4,0,5,09000010,02000295,8,75.1,272.53781862921335
6,5,8,0,2,0,5,0,5,09000023,02000663,4,93.4,227.46105039772667
6,5,8,0,2,0,4,0,4,09000011,02006929,2,75.6,466.4038466332285
4,5,8,2,2,0,5,0,0,09000025,02000744,2,89.4,407.03316102521
4,5,8,1,2,0,5,0,5,09000016,02000481,6,90.9,1452.36233958333
6,5,7,2,1,0,5,0,5,09000011,02000339,7,87.2,735.872048632478
5,5,10,2,2,0,5,0,5,09000031,02000911,2,79.10000000000001,489.41213178452995
6,5,10,0,2,0,2,0,2,09000008,02000209,5,89.2,405.4403458715591
5,5,8,2,2,0,4,0,4,09000031,02000922,3,93.4,205.8874095081962
6,5,7,1,2,0,6,0,5,09000012,02000363,2,64.5,269.89128388304056
5,5,9,0,2,0,2,0,4,09000031,02000905,3,93.2,249.9719800833331
6,5,8,0,2,0,5,0,3,09000026,02006800,4,89.5,408.4313625599996
4,5,8,2,2,0,4,0,5,09000027,02000793,5,93.89999999999999,428.75867477443546
7,5,8,1,2,0,5,0,5,09000022,02000630,6,77.5,258.49169319892405
7,5,8,2,1,0,5,0,5,09000003,02000056,9,83.7,410.33278985507246
4,5,7,2,1,0,2,0,0,09000031,02000913,3,93.89999999999999,317.46178323364444
6,6,4,2,2,0,5,1,3,09000029,02000851,4,56.699999999999996,296.86904816728594
4,6,5,2,1,0,1,0,4,09000022,02000622,3,78.3,185.4949739570549
6,6,4,2,2,0,2,1,2,09000029,02000852,8,94.3,454.37736494444397
7,5,7,1,2,0,5,0,4,09000026,02000765,6,92.9,574.2612553684203
5,5,5,1,2,0,5,0,0,09000019,02000559,2,91,269.77031346874946
4,5,9,0,2,0,5,0,0,09000026,02006925,8,93.89999999999999,331.80679005851016
6,5,8,0,2,0,5,0,0,09000011,02000314,4,86.3,886.5337802659546
6,6,7,0,2,0,2,0,5,09000019,02000564,2,62.5,228.9779782232553
9,6,9,1,2,0,4,0,2,09000024,02000697,9,87.5,414.02554961309477
6,5,7,2,2,0,5,1,3,09000019,02000555,4,86.5,219.20242182051246
5,5,8,0,2,0,1,0,3,09000018,02000551,2,76.9,287.6973545911943
9,5,3,2,1,0,5,0,5,09000008,02000230,6,79.9,575.4568208401824
10,5,7,2,1,0,1,0,0,09000024,02000691,9,85.6,312.9498368512396
6,5,8,0,1,0,0,0,4,09000018,02000542,6,76.4,435.26864821428546
5,5,8,0,2,0,5,0,5,09000023,02000665,3,89.4,151.17878501666593
5,5,8,2,2,0,5,0,0,09000004,02000082,9,98,380.1188067187497
5,5,8,2,2,0,5,0,5,09000006,02000130,9,87.6,372.7339508128651
3,5,10,0,2,0,5,0,0,09000003,02000063,6,80.9,456.13860655737705
4,5,8,1,1,0,2,0,2,09000031,02000918,5,73.8,258.6382155312499
6,5,5,0,1,0,1,0,3,09000025,02000746,3,67,441.4519395144224
6,5,8,2,2,0,5,0,4,09000003,02000056,9,83.7,410.33278985507246
9,5,6,0,2,0,4,1,5,09000019,02000559,6,91,269.77031346874946
6,5,8,1,2,0,5,0,5,09000017,02000500,8,85.1,382.3941329949746
2,5,6,2,2,0,2,0,4,09000018,02000526,7,88.8,289.96628517391247
9,5,8,2,2,0,5,2,5,09000032,02000959,5,87.1,588.6223879411762
4,6,10,0,2,0,4,0,4,09000024,02000711,4,93.89999999999999,243.28540964900597
6,5,7,2,2,0,5,0,4,09000012,02000362,1,81.6,280.39498634899286
7,5,8,2,2,0,5,0,0,09000007,02000172,4,66.10000000000001,286.36142564550215
7,5,10,0,2,0,2,1,2,09000026,02000770,6,82.5,360.86543946568554
7,6,3,2,0,0,0,1,1,09000017,02000500,8,85.1,382.3941329949746
